HDR,ROLLING SYSTEM DEMAND,DEMAND
VD,2.0211E+13,26729
VD,2.0211E+13,26769
VD,2.0211E+13,26769
VD,2.0211E+13,26499
VD,2.0211E+13,26665
VD,2.0211E+13,26599
VD,2.0211E+13,26593
VD,2.0211E+13,26577
VD,2.0211E+13,26602
VD,2.0211E+13,26680
VD,2.0211E+13,26556
VD,2.0211E+13,26429
VD,2.0211E+13,26373
VD,2.0211E+13,26276
VD,2.0211E+13,26025
VD,2.0211E+13,26060
VD,2.0211E+13,26055
VD,2.0211E+13,26072
VD,2.0211E+13,25959
VD,2.0211E+13,25870
VD,2.0211E+13,25889
VD,2.0211E+13,25864
VD,2.0211E+13,25799
VD,2.0211E+13,25709
VD,2.0211E+13,25629
VD,2.0211E+13,25638
VD,2.0211E+13,25623
VD,2.0211E+13,25487
VD,2.0211E+13,25442
VD,2.0211E+13,25398
VD,2.0211E+13,25329
VD,2.0211E+13,25333
VD,2.0211E+13,25388
VD,2.0211E+13,25393
VD,2.0211E+13,25435
VD,2.0211E+13,25513
VD,2.0211E+13,25616
VD,2.0211E+13,25777
VD,2.0211E+13,25836
VD,2.0211E+13,25796
VD,2.0211E+13,25772
VD,2.0211E+13,25787
VD,2.0211E+13,26027
VD,2.0211E+13,26211
VD,2.0211E+13,26180
VD,2.0211E+13,26338
VD,2.0211E+13,26559
VD,2.0211E+13,26872
VD,2.0211E+13,27202
VD,2.0211E+13,27334
VD,2.0211E+13,27667
VD,2.0211E+13,27980
VD,2.0211E+13,28130
VD,2.0211E+13,28279
VD,2.0211E+13,28554
VD,2.0211E+13,28930
VD,2.0211E+13,29243
VD,2.0211E+13,29532
VD,2.0211E+13,29777
VD,2.0211E+13,30118
VD,2.0211E+13,30366
VD,2.0211E+13,30617
VD,2.0211E+13,31052
VD,2.0211E+13,31291
VD,2.0211E+13,31482
VD,2.0211E+13,31742
VD,2.0211E+13,31880
VD,2.0211E+13,32095
VD,2.0211E+13,32141
VD,2.0211E+13,32166
VD,2.0211E+13,32170
VD,2.0211E+13,32269
VD,2.0211E+13,32367
VD,2.0211E+13,32351
VD,2.0211E+13,32496
VD,2.0211E+13,32527
VD,2.0211E+13,32668
VD,2.0211E+13,32734
VD,2.0211E+13,32772
VD,2.0211E+13,32918
VD,2.0211E+13,33050
VD,2.0211E+13,33236
VD,2.0211E+13,33237
VD,2.0211E+13,33219
VD,2.0211E+13,33231
VD,2.0211E+13,33282
VD,2.0211E+13,33157
VD,2.0211E+13,33020
VD,2.0211E+13,33017
VD,2.0211E+13,32864
VD,2.0211E+13,32739
VD,2.0211E+13,32630
VD,2.0211E+13,32457
VD,2.0211E+13,32240
VD,2.0211E+13,32119
VD,2.0211E+13,31871
VD,2.0211E+13,31752
VD,2.0211E+13,31737
VD,2.0211E+13,31580
VD,2.0211E+13,31251
VD,2.0211E+13,30943
VD,2.0211E+13,30691
VD,2.0211E+13,30577
VD,2.0211E+13,30554
VD,2.0211E+13,30562
VD,2.0211E+13,30529
VD,2.0211E+13,30428
VD,2.0211E+13,30332
VD,2.0211E+13,30158
VD,2.0211E+13,30112
VD,2.0211E+13,29705
VD,2.0211E+13,29395
VD,2.0211E+13,29203
VD,2.0211E+13,28971
VD,2.0211E+13,28736
VD,2.0211E+13,28444
VD,2.0211E+13,28098
VD,2.0211E+13,27824
VD,2.0211E+13,27666
VD,2.0211E+13,27488
VD,2.0211E+13,27098
VD,2.0211E+13,26927
VD,2.0211E+13,26633
VD,2.0211E+13,26316
VD,2.0211E+13,26038
VD,2.0211E+13,25877
VD,2.0211E+13,25675
VD,2.0211E+13,25407
VD,2.0211E+13,25119
VD,2.0211E+13,24964
VD,2.0211E+13,24767
VD,2.0211E+13,24494
VD,2.0211E+13,24369
VD,2.0211E+13,24168
VD,2.0211E+13,23741
VD,2.0211E+13,23531
VD,2.0211E+13,23329
VD,2.0211E+13,23045
VD,2.0211E+13,22804
VD,2.0211E+13,22806
VD,2.0211E+13,22796
VD,2.0211E+13,22638
VD,2.0211E+13,22404
VD,2.0211E+13,22244
VD,2.0211E+13,22229
VD,2.0211E+13,22172
VD,2.0211E+13,22065
VD,2.0211E+13,21940
VD,2.0211E+13,21727
VD,2.0211E+13,21277
VD,2.0211E+13,21247
VD,2.0211E+13,21482
VD,2.0211E+13,21505
VD,2.0211E+13,21439
VD,2.0211E+13,21361
VD,2.0211E+13,21317
VD,2.0211E+13,21229
VD,2.0211E+13,21306
VD,2.0211E+13,21265
VD,2.0211E+13,21242
VD,2.0211E+13,21182
VD,2.0211E+13,21146
VD,2.0211E+13,21164
VD,2.0211E+13,21292
VD,2.0211E+13,21386
VD,2.0211E+13,21387
VD,2.0211E+13,21326
VD,2.0211E+13,21302
VD,2.0211E+13,21317
VD,2.0211E+13,21177
VD,2.0211E+13,21122
VD,2.0211E+13,21121
VD,2.0211E+13,20987
VD,2.0211E+13,20946
VD,2.0211E+13,20983
VD,2.0211E+13,21093
VD,2.0211E+13,21005
VD,2.0211E+13,20873
VD,2.0211E+13,20889
VD,2.0211E+13,20827
VD,2.0211E+13,20759
VD,2.0211E+13,20737
VD,2.0211E+13,20649
VD,2.0211E+13,20633
VD,2.0211E+13,20601
VD,2.0211E+13,20546
VD,2.0211E+13,20525
VD,2.0211E+13,20404
VD,2.0211E+13,20395
VD,2.0211E+13,20409
VD,2.0211E+13,20440
VD,2.0211E+13,20465
VD,2.0211E+13,20492
VD,2.0211E+13,20365
VD,2.0211E+13,20323
VD,2.0211E+13,20370
VD,2.0211E+13,20362
VD,2.0211E+13,20382
VD,2.0211E+13,20443
VD,2.0211E+13,20389
VD,2.0211E+13,20369
VD,2.0211E+13,20428
VD,2.0211E+13,20408
VD,2.0211E+13,20344
VD,2.0211E+13,20434
VD,2.0211E+13,20382
VD,2.0211E+13,20603
VD,2.0211E+13,20660
VD,2.0211E+13,20805
VD,2.0211E+13,20905
VD,2.0211E+13,21036
VD,2.0211E+13,21316
VD,2.0211E+13,21469
VD,2.0211E+13,21683
VD,2.0211E+13,21985
VD,2.0211E+13,22420
VD,2.0211E+13,22770
VD,2.0211E+13,23338
VD,2.0211E+13,24163
VD,2.0211E+13,24545
VD,2.0211E+13,24915
VD,2.0211E+13,25357
VD,2.0211E+13,25704
VD,2.0211E+13,26322
VD,2.0211E+13,26957
VD,2.0211E+13,27527
VD,2.0211E+13,28111
VD,2.0211E+13,28672
VD,2.0211E+13,29318
VD,2.0211E+13,30013
VD,2.0211E+13,30734
VD,2.0211E+13,31185
VD,2.0211E+13,31479
VD,2.0211E+13,31560
VD,2.0211E+13,31572
VD,2.0211E+13,31564
VD,2.0211E+13,31717
VD,2.0211E+13,31994
VD,2.0211E+13,32286
VD,2.0211E+13,32514
VD,2.0211E+13,32818
VD,2.0211E+13,33205
VD,2.0211E+13,33486
VD,2.0211E+13,33661
VD,2.0211E+13,33774
VD,2.0211E+13,33806
VD,2.0211E+13,33813
VD,2.0211E+13,33794
VD,2.0211E+13,33928
VD,2.0211E+13,33829
VD,2.0211E+13,33730
VD,2.0211E+13,33646
VD,2.0211E+13,33673
VD,2.0211E+13,33838
VD,2.0211E+13,33785
VD,2.0211E+13,33739
VD,2.0211E+13,33633
VD,2.0211E+13,33496
VD,2.0211E+13,33400
VD,2.0211E+13,33288
VD,2.0211E+13,33148
VD,2.0211E+13,33045
VD,2.0211E+13,33043
VD,2.0211E+13,32932
VD,2.0211E+13,32844
VD,2.0211E+13,32739
VD,2.0211E+13,32662
VD,2.0211E+13,32515
VD,2.0211E+13,32357
VD,2.0211E+13,32354
VD,2.0211E+13,32318
VD,2.0211E+13,32331
VD,2.0211E+13,32240
VD,2.0211E+13,32176
VD,2.0211E+13,32176
VD,2.0211E+13,32062
VD,2.0211E+13,31874
VD,2.0211E+13,31723
VD,2.0211E+13,31639
VD,2.0211E+13,31451
VD,2.0211E+13,31360
VD,2.0211E+13,31330
VD,2.0211E+13,31266
VD,2.0211E+13,31302
VD,2.0211E+13,31261
VD,2.0211E+13,31235
VD,2.0211E+13,31287
VD,2.0211E+13,31315
VD,2.0211E+13,31331
VD,2.0211E+13,31461
VD,2.0211E+13,31591
VD,2.0211E+13,31528
VD,2.0211E+13,31493
VD,2.0211E+13,31556
VD,2.0211E+13,31559
VD,2.0211E+13,31594
VD,2.0211E+13,31497
VD,2.0211E+13,31384
VD,2.0211E+13,31303
VD,2.0211E+13,31230
VD,2.0211E+13,31133
VD,2.0211E+13,31182
VD,2.0211E+13,30949
VD,2.0211E+13,30793
VD,2.0211E+13,30700
VD,2.0211E+13,30469
VD,2.0211E+13,30278
VD,2.0211E+13,30199
VD,2.0211E+13,30180
VD,2.0211E+13,30113
VD,2.0211E+13,30009
VD,2.0211E+13,29962
VD,2.0211E+13,29893
VD,2.0211E+13,29826
VD,2.0211E+13,29951
VD,2.0211E+13,29985
VD,2.0211E+13,29896
VD,2.0211E+13,29893
VD,2.0211E+13,29865
VD,2.0211E+13,29849
VD,2.0211E+13,29889
VD,2.0211E+13,29910
VD,2.0211E+13,30009
VD,2.0211E+13,30022
VD,2.0211E+13,30032
VD,2.0211E+13,29967
VD,2.0211E+13,29947
VD,2.0211E+13,30000
VD,2.0211E+13,30092
VD,2.0211E+13,30232
VD,2.0211E+13,30320
VD,2.0211E+13,30427
VD,2.0211E+13,30669
VD,2.0211E+13,30929
VD,2.0211E+13,31238
VD,2.0211E+13,31435
VD,2.0211E+13,31748
VD,2.0211E+13,32118
VD,2.0211E+13,32363
VD,2.0211E+13,32620
VD,2.0211E+13,32860
VD,2.0211E+13,33163
VD,2.0211E+13,33354
VD,2.0211E+13,33638
VD,2.0211E+13,33810
VD,2.0211E+13,34003
VD,2.0211E+13,34299
VD,2.0211E+13,34564
VD,2.0211E+13,34878
VD,2.0211E+13,35219
VD,2.0211E+13,35358
VD,2.0211E+13,35615
VD,2.0211E+13,35829
VD,2.0211E+13,36128
VD,2.0211E+13,36223
VD,2.0211E+13,36329
VD,2.0211E+13,36455
VD,2.0211E+13,36595
VD,2.0211E+13,36713
VD,2.0211E+13,36698
VD,2.0211E+13,36625
VD,2.0211E+13,36534
VD,2.0211E+13,36638
VD,2.0211E+13,36698
VD,2.0211E+13,36862
VD,2.0211E+13,36895
VD,2.0211E+13,37104
VD,2.0211E+13,37410
VD,2.0211E+13,37647
VD,2.0211E+13,37932
VD,2.0211E+13,38107
VD,2.0211E+13,38067
VD,2.0211E+13,37983
VD,2.0211E+13,38059
VD,2.0211E+13,38053
VD,2.0211E+13,37897
VD,2.0211E+13,37653
VD,2.0211E+13,37438
VD,2.0211E+13,37200
VD,2.0211E+13,36941
VD,2.0211E+13,36826
VD,2.0211E+13,36659
VD,2.0211E+13,36375
VD,2.0211E+13,35951
VD,2.0211E+13,35690
VD,2.0211E+13,35719
VD,2.0211E+13,35679
VD,2.0211E+13,35379
VD,2.0211E+13,35104
VD,2.0211E+13,34746
VD,2.0211E+13,34468
VD,2.0211E+13,34332
VD,2.0211E+13,34115
VD,2.0211E+13,33912
VD,2.0211E+13,33677
VD,2.0211E+13,33337
VD,2.0211E+13,33038
VD,2.0211E+13,32832
VD,2.0211E+13,32506
VD,2.0211E+13,32088
VD,2.0211E+13,31719
VD,2.0211E+13,31286
VD,2.0211E+13,30964
VD,2.0211E+13,30680
VD,2.0211E+13,30275
VD,2.0211E+13,29855
VD,2.0211E+13,29641
VD,2.0211E+13,29396
VD,2.0211E+13,29024
VD,2.0211E+13,28788
VD,2.0211E+13,28412
VD,2.0211E+13,28075
VD,2.0211E+13,27720
VD,2.0211E+13,27499
VD,2.0211E+13,27275
VD,2.0211E+13,27162
VD,2.0211E+13,26980
VD,2.0211E+13,26753
VD,2.0211E+13,26363
VD,2.0211E+13,25962
VD,2.0211E+13,25752
VD,2.0211E+13,25557
VD,2.0211E+13,25253
VD,2.0211E+13,24974
VD,2.0211E+13,24765
VD,2.0211E+13,24503
VD,2.0211E+13,24284
VD,2.0211E+13,24094
VD,2.0211E+13,23923
VD,2.0211E+13,23774
VD,2.0211E+13,23453
VD,2.0211E+13,23312
VD,2.0211E+13,23237
VD,2.0211E+13,23352
VD,2.0211E+13,23287
VD,2.0211E+13,23176
VD,2.0211E+13,23113
VD,2.0211E+13,23002
VD,2.0211E+13,23139
VD,2.0211E+13,23147
VD,2.0211E+13,23098
VD,2.0211E+13,23125
VD,2.0211E+13,23151
VD,2.0211E+13,23105
FTR,1440,
