HDR,ROLLING SYSTEM DEMAND,DEMAND
VD,2.02109E+13,30002
VD,2.02109E+13,28080
VD,2.02109E+13,26821
VD,2.02109E+13,26893
VD,2.02109E+13,26995
VD,2.02109E+13,28801
VD,2.02109E+13,28940
VD,2.02109E+13,29110
VD,2.02109E+13,30626
VD,2.02109E+13,30572
VD,2.02109E+13,30431
VD,2.02109E+13,30337
VD,2.02109E+13,30334
VD,2.02109E+13,30424
VD,2.02109E+13,30424
VD,2.02109E+13,30381
VD,2.02109E+13,30194
VD,2.02109E+13,30344
VD,2.02109E+13,29432
VD,2.02109E+13,29439
VD,2.02109E+13,30264
VD,2.02109E+13,30279
VD,2.02109E+13,30354
VD,2.02109E+13,30512
VD,2.02109E+13,30506
VD,2.02109E+13,30605
VD,2.02109E+13,30703
VD,2.02109E+13,30656
VD,2.02109E+13,30559
VD,2.02109E+13,30659
VD,2.02109E+13,30695
VD,2.02109E+13,30723
VD,2.02109E+13,30769
VD,2.02109E+13,30777
VD,2.02109E+13,30867
VD,2.02109E+13,30921
VD,2.02109E+13,30939
VD,2.02109E+13,30856
VD,2.02109E+13,30867
VD,2.02109E+13,30908
VD,2.02109E+13,30907
VD,2.02109E+13,30856
VD,2.02109E+13,30872
VD,2.02109E+13,31041
VD,2.02109E+13,31060
VD,2.02109E+13,31131
VD,2.02109E+13,31364
VD,2.02109E+13,31630
VD,2.02109E+13,31743
VD,2.02109E+13,31825
VD,2.02109E+13,32090
VD,2.02109E+13,32221
VD,2.02109E+13,32278
VD,2.02109E+13,32520
VD,2.02109E+13,32711
VD,2.02109E+13,32821
VD,2.02109E+13,32982
VD,2.02109E+13,33173
VD,2.02109E+13,33392
VD,2.02109E+13,33575
VD,2.02109E+13,33892
VD,2.02109E+13,34113
VD,2.02109E+13,34251
VD,2.02109E+13,34345
VD,2.02109E+13,34407
VD,2.02109E+13,34595
VD,2.02109E+13,34842
VD,2.02109E+13,34922
VD,2.02109E+13,35093
VD,2.02109E+13,35264
VD,2.02109E+13,35333
VD,2.02109E+13,35479
VD,2.02109E+13,35534
VD,2.02109E+13,35582
VD,2.02109E+13,35649
VD,2.02109E+13,35702
VD,2.02109E+13,35761
VD,2.02109E+13,35806
VD,2.02109E+13,35797
VD,2.02109E+13,35831
VD,2.02109E+13,35883
VD,2.02109E+13,35870
VD,2.02109E+13,35851
VD,2.02109E+13,35919
VD,2.02109E+13,35807
VD,2.02109E+13,35805
VD,2.02109E+13,35854
VD,2.02109E+13,35943
VD,2.02109E+13,36010
VD,2.02109E+13,36238
VD,2.02109E+13,36315
VD,2.02109E+13,36194
VD,2.02109E+13,35964
VD,2.02109E+13,35722
VD,2.02109E+13,35580
VD,2.02109E+13,35472
VD,2.02109E+13,35271
VD,2.02109E+13,35102
VD,2.02109E+13,34924
VD,2.02109E+13,34760
VD,2.02109E+13,34409
VD,2.02109E+13,34155
VD,2.02109E+13,33969
VD,2.02109E+13,33534
VD,2.02109E+13,33207
VD,2.02109E+13,33144
VD,2.02109E+13,32930
VD,2.02109E+13,32821
VD,2.02109E+13,33046
VD,2.02109E+13,32963
VD,2.02109E+13,32862
VD,2.02109E+13,32823
VD,2.02109E+13,32556
VD,2.02109E+13,32443
VD,2.02109E+13,32259
VD,2.02109E+13,31684
VD,2.02109E+13,31370
VD,2.02109E+13,31049
VD,2.02109E+13,30738
VD,2.02109E+13,30550
VD,2.02109E+13,30260
VD,2.02109E+13,29861
VD,2.02109E+13,29664
VD,2.02109E+13,29374
VD,2.02109E+13,29171
VD,2.02109E+13,28978
VD,2.02109E+13,28674
VD,2.02109E+13,28466
VD,2.02109E+13,28073
VD,2.02109E+13,27837
VD,2.02109E+13,27531
VD,2.02109E+13,27139
VD,2.02109E+13,26770
VD,2.02109E+13,26482
VD,2.02109E+13,26225
VD,2.02109E+13,25957
VD,2.02109E+13,25643
VD,2.02109E+13,25294
VD,2.02109E+13,24980
VD,2.02109E+13,24734
VD,2.02109E+13,24446
VD,2.02109E+13,24272
VD,2.02109E+13,24033
VD,2.02109E+13,23818
VD,2.02109E+13,23655
VD,2.02109E+13,23536
VD,2.02109E+13,23410
VD,2.02109E+13,23213
VD,2.02109E+13,23030
VD,2.02109E+13,22858
VD,2.02109E+13,22708
VD,2.02109E+13,22551
VD,2.02109E+13,22313
VD,2.02109E+13,22152
VD,2.02109E+13,22016
VD,2.02109E+13,22000
VD,2.02109E+13,21917
VD,2.02109E+13,21772
VD,2.02109E+13,21663
VD,2.02109E+13,21551
VD,2.02109E+13,21407
VD,2.02109E+13,21439
VD,2.02109E+13,21357
VD,2.02109E+13,21280
VD,2.02109E+13,21194
VD,2.02109E+13,21246
VD,2.02109E+13,21212
VD,2.02109E+13,21339
VD,2.02109E+13,21365
VD,2.02109E+13,21136
VD,2.02109E+13,21008
VD,2.02109E+13,20963
VD,2.02109E+13,20876
VD,2.02109E+13,21085
VD,2.02109E+13,21066
VD,2.02109E+13,20904
VD,2.02109E+13,20881
VD,2.02109E+13,20811
VD,2.02109E+13,20767
VD,2.02109E+13,20739
VD,2.02109E+13,20693
VD,2.02109E+13,20737
VD,2.02109E+13,20837
VD,2.02109E+13,20829
VD,2.02109E+13,20815
VD,2.02109E+13,20832
VD,2.02109E+13,20794
VD,2.02109E+13,20723
VD,2.02109E+13,20720
VD,2.02109E+13,20878
VD,2.02109E+13,20913
VD,2.02109E+13,20960
VD,2.02109E+13,21013
VD,2.02109E+13,20988
VD,2.02109E+13,21034
VD,2.02109E+13,21079
VD,2.02109E+13,20991
VD,2.02109E+13,21024
VD,2.02109E+13,21100
VD,2.02109E+13,21115
VD,2.02109E+13,21090
VD,2.02109E+13,21087
VD,2.02109E+13,21078
VD,2.02109E+13,21035
VD,2.02109E+13,21037
VD,2.02109E+13,21020
VD,2.02109E+13,21009
VD,2.02109E+13,21055
VD,2.02109E+13,20886
VD,2.02109E+13,20797
VD,2.02109E+13,20712
VD,2.02109E+13,20776
VD,2.02109E+13,20818
VD,2.02109E+13,20870
VD,2.02109E+13,20938
VD,2.02109E+13,21083
VD,2.02109E+13,21193
VD,2.02109E+13,21366
VD,2.02109E+13,21621
VD,2.02109E+13,21985
VD,2.02109E+13,22310
VD,2.02109E+13,22874
VD,2.02109E+13,23347
VD,2.02109E+13,23716
VD,2.02109E+13,24079
VD,2.02109E+13,24562
VD,2.02109E+13,25113
VD,2.02109E+13,25429
VD,2.02109E+13,25941
VD,2.02109E+13,26307
VD,2.02109E+13,26742
VD,2.02109E+13,27111
VD,2.02109E+13,27436
VD,2.02109E+13,27963
VD,2.02109E+13,28577
VD,2.02109E+13,28983
VD,2.02109E+13,29287
VD,2.02109E+13,29550
VD,2.02109E+13,29794
VD,2.02109E+13,29865
VD,2.02109E+13,29951
VD,2.02109E+13,30124
VD,2.02109E+13,30175
VD,2.02109E+13,30293
VD,2.02109E+13,30382
VD,2.02109E+13,30589
VD,2.02109E+13,30798
VD,2.02109E+13,30919
VD,2.02109E+13,30880
VD,2.02109E+13,30840
VD,2.02109E+13,30690
VD,2.02109E+13,30464
VD,2.02109E+13,30367
VD,2.02109E+13,30243
VD,2.02109E+13,30099
VD,2.02109E+13,30064
VD,2.02109E+13,30035
VD,2.02109E+13,30044
VD,2.02109E+13,30015
VD,2.02109E+13,30009
VD,2.02109E+13,29987
VD,2.02109E+13,29901
VD,2.02109E+13,29750
VD,2.02109E+13,29612
VD,2.02109E+13,29510
VD,2.02109E+13,29279
VD,2.02109E+13,29092
VD,2.02109E+13,28948
VD,2.02109E+13,28759
VD,2.02109E+13,28657
VD,2.02109E+13,28567
VD,2.02109E+13,28445
VD,2.02109E+13,28341
VD,2.02109E+13,28173
VD,2.02109E+13,28025
VD,2.02109E+13,27958
VD,2.02109E+13,27856
VD,2.02109E+13,27665
VD,2.02109E+13,27582
VD,2.02109E+13,27527
VD,2.02109E+13,27460
VD,2.02109E+13,27514
VD,2.02109E+13,27451
VD,2.02109E+13,27281
VD,2.02109E+13,27227
VD,2.02109E+13,27289
VD,2.02109E+13,27277
VD,2.02109E+13,27264
VD,2.02109E+13,27229
VD,2.02109E+13,27204
VD,2.02109E+13,27248
VD,2.02109E+13,27284
VD,2.02109E+13,27359
VD,2.02109E+13,27126
VD,2.02109E+13,26999
VD,2.02109E+13,27041
VD,2.02109E+13,27559
VD,2.02109E+13,27509
VD,2.02109E+13,27450
VD,2.02109E+13,27511
VD,2.02109E+13,27419
VD,2.02109E+13,27236
VD,2.02109E+13,27289
VD,2.02109E+13,27230
VD,2.02109E+13,27271
VD,2.02109E+13,27297
VD,2.02109E+13,27358
VD,2.02109E+13,27254
VD,2.02109E+13,27331
VD,2.02109E+13,27178
VD,2.02109E+13,27092
VD,2.02109E+13,27084
VD,2.02109E+13,27030
VD,2.02109E+13,27080
VD,2.02109E+13,27029
VD,2.02109E+13,26938
VD,2.02109E+13,26779
VD,2.02109E+13,26751
VD,2.02109E+13,26870
VD,2.02109E+13,26744
VD,2.02109E+13,26756
VD,2.02109E+13,26766
VD,2.02109E+13,26625
VD,2.02109E+13,26672
VD,2.02109E+13,26740
VD,2.02109E+13,26766
VD,2.02109E+13,26785
VD,2.02109E+13,26773
VD,2.02109E+13,26847
VD,2.02109E+13,27033
VD,2.02109E+13,27005
VD,2.02109E+13,27076
VD,2.02109E+13,27304
VD,2.02109E+13,27415
VD,2.02109E+13,27409
VD,2.02109E+13,27529
VD,2.02109E+13,27679
VD,2.02109E+13,27789
VD,2.02109E+13,28114
VD,2.02109E+13,28359
VD,2.02109E+13,28526
VD,2.02109E+13,28583
VD,2.02109E+13,28570
VD,2.02109E+13,28701
VD,2.02109E+13,28918
VD,2.02109E+13,29365
VD,2.02109E+13,29572
VD,2.02109E+13,29770
VD,2.02109E+13,29972
VD,2.02109E+13,30439
VD,2.02109E+13,30649
VD,2.02109E+13,31057
VD,2.02109E+13,31407
VD,2.02109E+13,31761
VD,2.02109E+13,32069
VD,2.02109E+13,32226
VD,2.02109E+13,32385
VD,2.02109E+13,32720
VD,2.02109E+13,32772
VD,2.02109E+13,32887
VD,2.02109E+13,33054
VD,2.02109E+13,33269
VD,2.02109E+13,33504
VD,2.02109E+13,33612
VD,2.02109E+13,33607
VD,2.02109E+13,33654
VD,2.02109E+13,33897
VD,2.02109E+13,34084
VD,2.02109E+13,34258
VD,2.02109E+13,34416
VD,2.02109E+13,34438
VD,2.02109E+13,34370
VD,2.02109E+13,34426
VD,2.02109E+13,34497
VD,2.02109E+13,34555
VD,2.02109E+13,34525
VD,2.02109E+13,34596
VD,2.02109E+13,34789
VD,2.02109E+13,34889
VD,2.02109E+13,34960
VD,2.02109E+13,35049
VD,2.02109E+13,35035
VD,2.02109E+13,34969
VD,2.02109E+13,34929
VD,2.02109E+13,34780
VD,2.02109E+13,34561
VD,2.02109E+13,34471
VD,2.02109E+13,34282
VD,2.02109E+13,33927
VD,2.02109E+13,34244
VD,2.02109E+13,34307
VD,2.02109E+13,34047
VD,2.02109E+13,33860
VD,2.02109E+13,33565
VD,2.02109E+13,33244
VD,2.02109E+13,32990
VD,2.02109E+13,32735
VD,2.02109E+13,32525
VD,2.02109E+13,32414
VD,2.02109E+13,32237
VD,2.02109E+13,31996
VD,2.02109E+13,32034
VD,2.02109E+13,31961
VD,2.02109E+13,31768
VD,2.02109E+13,31538
VD,2.02109E+13,31295
VD,2.02109E+13,31081
VD,2.02109E+13,30868
VD,2.02109E+13,30561
VD,2.02109E+13,30246
VD,2.02109E+13,29911
VD,2.02109E+13,29574
VD,2.02109E+13,29221
VD,2.02109E+13,28901
VD,2.02109E+13,28656
VD,2.02109E+13,28325
VD,2.02109E+13,27923
VD,2.02109E+13,27579
VD,2.02109E+13,27370
VD,2.02109E+13,27094
VD,2.02109E+13,26804
VD,2.02109E+13,26476
VD,2.02109E+13,26106
VD,2.02109E+13,25734
VD,2.02109E+13,25468
VD,2.02109E+13,25113
VD,2.02109E+13,24733
VD,2.02109E+13,24366
VD,2.02109E+13,24100
VD,2.02109E+13,23874
VD,2.02109E+13,23717
VD,2.02109E+13,23478
VD,2.02109E+13,23308
VD,2.02109E+13,23116
VD,2.02109E+13,22866
VD,2.02109E+13,22725
VD,2.02109E+13,22525
VD,2.02109E+13,22501
VD,2.02109E+13,22282
VD,2.02109E+13,22147
VD,2.02109E+13,22044
VD,2.02109E+13,21896
VD,2.02109E+13,21761
VD,2.02109E+13,21739
VD,2.02109E+13,21632
VD,2.02109E+13,21537
VD,2.02109E+13,21470
VD,2.02109E+13,21378
VD,2.02109E+13,21299
VD,2.02109E+13,21400
VD,2.02109E+13,21525
VD,2.02109E+13,21408
VD,2.02109E+13,21288
VD,2.02109E+13,21251
VD,2.02109E+13,21210
VD,2.02109E+13,21327
VD,2.02109E+13,21314
VD,2.02109E+13,21297
VD,2.02109E+13,21203
VD,2.02109E+13,21083
VD,2.02109E+13,21049
VD,2.02109E+13,21077
VD,2.02109E+13,21049
VD,2.02109E+13,21218
VD,2.02109E+13,21145
VD,2.02109E+13,21019
VD,2.02109E+13,21058
VD,2.02109E+13,21190
VD,2.02109E+13,21290
VD,2.02109E+13,21379
VD,2.02109E+13,21310
VD,2.02109E+13,21259
VD,2.02109E+13,21151
VD,2.02109E+13,21103
VD,2.02109E+13,21232
VD,2.02109E+13,21141
VD,2.02109E+13,21099
VD,2.02109E+13,21022
VD,2.02109E+13,20943
VD,2.02109E+13,20951
VD,2.02109E+13,20954
VD,2.02109E+13,20868
VD,2.02109E+13,20843
VD,2.02109E+13,20837
VD,2.02109E+13,20891
VD,2.02109E+13,21092
VD,2.02109E+13,21220
VD,2.02109E+13,21159
VD,2.02109E+13,21128
VD,2.02109E+13,21091
VD,2.02109E+13,21060
VD,2.02109E+13,21050
VD,2.02109E+13,21062
VD,2.02109E+13,21069
VD,2.02109E+13,21109
VD,2.02109E+13,21244
VD,2.02109E+13,21331
VD,2.02109E+13,21280
VD,2.02109E+13,21390
VD,2.02109E+13,21521
VD,2.02109E+13,21565
VD,2.02109E+13,21661
VD,2.02109E+13,21769
VD,2.02109E+13,21973
VD,2.02109E+13,21931
VD,2.02109E+13,21984
VD,2.02109E+13,22315
VD,2.02109E+13,22495
VD,2.02109E+13,22657
VD,2.02109E+13,22952
VD,2.02109E+13,23256
VD,2.02109E+13,23492
VD,2.02109E+13,23780
VD,2.02109E+13,24086
VD,2.02109E+13,24357
VD,2.02109E+13,24862
VD,2.02109E+13,25377
VD,2.02109E+13,25866
VD,2.02109E+13,26261
VD,2.02109E+13,26605
VD,2.02109E+13,26753
VD,2.02109E+13,27313
VD,2.02109E+13,28067
VD,2.02109E+13,28429
VD,2.02109E+13,28825
VD,2.02109E+13,29321
VD,2.02109E+13,29559
VD,2.02109E+13,29858
VD,2.02109E+13,30079
VD,2.02109E+13,30290
VD,2.02109E+13,30537
VD,2.02109E+13,30766
VD,2.02109E+13,30785
VD,2.02109E+13,31033
VD,2.02109E+13,31204
VD,2.02109E+13,31300
VD,2.02109E+13,31392
VD,2.02109E+13,31374
VD,2.02109E+13,31362
VD,2.02109E+13,31427
VD,2.02109E+13,31452
VD,2.02109E+13,31402
VD,2.02109E+13,31412
VD,2.02109E+13,31424
VD,2.02109E+13,31560
VD,2.02109E+13,31770
VD,2.02109E+13,31790
VD,2.02109E+13,31794
VD,2.02109E+13,31863
VD,2.02109E+13,31870
VD,2.02109E+13,31865
VD,2.02109E+13,31785
VD,2.02109E+13,31794
VD,2.02109E+13,31782
VD,2.02109E+13,31828
VD,2.02109E+13,31793
VD,2.02109E+13,31914
VD,2.02109E+13,31959
VD,2.02109E+13,31952
VD,2.02109E+13,31835
VD,2.02109E+13,31744
VD,2.02109E+13,31794
VD,2.02109E+13,31797
VD,2.02109E+13,31820
VD,2.02109E+13,31752
VD,2.02109E+13,31803
VD,2.02109E+13,31661
VD,2.02109E+13,31645
VD,2.02109E+13,31569
VD,2.02109E+13,31652
VD,2.02109E+13,31632
VD,2.02109E+13,31707
VD,2.02109E+13,31698
VD,2.02109E+13,31580
VD,2.02109E+13,31534
VD,2.02109E+13,31524
VD,2.02109E+13,31497
VD,2.02109E+13,31532
VD,2.02109E+13,31540
VD,2.02109E+13,31680
VD,2.02109E+13,31765
VD,2.02109E+13,31879
VD,2.02109E+13,31921
VD,2.02109E+13,31903
VD,2.02109E+13,31983
VD,2.02109E+13,31976
VD,2.02109E+13,31924
VD,2.02109E+13,31984
VD,2.02109E+13,31936
VD,2.02109E+13,31854
VD,2.02109E+13,31714
VD,2.02109E+13,31691
VD,2.02109E+13,31716
VD,2.02109E+13,31807
VD,2.02109E+13,31760
VD,2.02109E+13,31771
VD,2.02109E+13,31761
VD,2.02109E+13,31531
VD,2.02109E+13,31626
VD,2.02109E+13,31622
VD,2.02109E+13,31457
VD,2.02109E+13,31407
VD,2.02109E+13,31397
VD,2.02109E+13,31313
VD,2.02109E+13,31320
VD,2.02109E+13,31364
VD,2.02109E+13,31359
VD,2.02109E+13,31303
VD,2.02109E+13,31367
VD,2.02109E+13,31263
VD,2.02109E+13,31221
VD,2.02109E+13,31272
VD,2.02109E+13,31063
VD,2.02109E+13,31049
VD,2.02109E+13,31102
VD,2.02109E+13,31060
VD,2.02109E+13,30942
VD,2.02109E+13,30952
VD,2.02109E+13,30915
VD,2.02109E+13,30889
VD,2.02109E+13,31060
VD,2.02109E+13,31163
VD,2.02109E+13,31263
VD,2.02109E+13,31214
VD,2.02109E+13,31285
VD,2.02109E+13,31435
VD,2.02109E+13,31621
VD,2.02109E+13,31754
VD,2.02109E+13,32007
VD,2.02109E+13,32204
VD,2.02109E+13,32478
VD,2.02109E+13,32541
VD,2.02109E+13,32675
VD,2.02109E+13,32834
VD,2.02109E+13,32928
VD,2.02109E+13,33127
VD,2.02109E+13,33470
VD,2.02109E+13,33835
VD,2.02109E+13,33929
VD,2.02109E+13,33965
VD,2.02109E+13,33949
VD,2.02109E+13,34150
VD,2.02109E+13,34030
VD,2.02109E+13,34031
VD,2.02109E+13,34286
VD,2.02109E+13,34367
VD,2.02109E+13,34299
VD,2.02109E+13,34190
VD,2.02109E+13,34095
VD,2.02109E+13,34159
VD,2.02109E+13,34355
VD,2.02109E+13,34338
VD,2.02109E+13,34361
VD,2.02109E+13,34454
VD,2.02109E+13,34463
VD,2.02109E+13,34477
VD,2.02109E+13,34592
VD,2.02109E+13,34621
VD,2.02109E+13,34634
VD,2.02109E+13,34774
VD,2.02109E+13,34751
VD,2.02109E+13,34680
VD,2.02109E+13,34609
VD,2.02109E+13,34566
VD,2.02109E+13,34540
VD,2.02109E+13,34542
VD,2.02109E+13,34570
VD,2.02109E+13,34702
VD,2.02109E+13,34753
VD,2.02109E+13,34567
VD,2.02109E+13,34378
VD,2.02109E+13,34409
VD,2.02109E+13,34304
VD,2.02109E+13,34147
VD,2.02109E+13,34002
VD,2.02109E+13,33730
VD,2.02109E+13,33533
VD,2.02109E+13,33433
VD,2.02109E+13,33406
VD,2.02109E+13,31059
VD,2.02109E+13,30920
VD,2.02109E+13,32614
VD,2.02109E+13,32383
VD,2.02109E+13,32387
VD,2.02109E+13,32254
VD,2.02109E+13,32132
VD,2.02109E+13,31949
VD,2.02109E+13,31810
VD,2.02109E+13,31512
VD,2.02109E+13,31069
VD,2.02109E+13,30662
VD,2.02109E+13,30407
VD,2.02109E+13,30218
VD,2.02109E+13,29833
VD,2.02109E+13,29498
VD,2.02109E+13,29233
VD,2.02109E+13,28977
VD,2.02109E+13,29206
VD,2.02109E+13,28526
VD,2.02109E+13,28268
VD,2.02109E+13,28002
VD,2.02109E+13,27725
VD,2.02109E+13,27395
VD,2.02109E+13,27100
VD,2.02109E+13,26867
VD,2.02109E+13,26559
VD,2.02109E+13,26217
VD,2.02109E+13,25939
VD,2.02109E+13,25639
VD,2.02109E+13,25413
VD,2.02109E+13,25205
VD,2.02109E+13,24975
VD,2.02109E+13,24627
VD,2.02109E+13,24205
VD,2.02109E+13,23911
VD,2.02109E+13,23615
VD,2.02109E+13,23354
VD,2.02109E+13,23058
VD,2.02109E+13,22823
VD,2.02109E+13,22678
VD,2.02109E+13,22478
VD,2.02109E+13,22331
VD,2.02109E+13,21700
VD,2.02109E+13,21929
VD,2.02109E+13,21819
VD,2.02109E+13,21785
VD,2.02109E+13,21711
VD,2.02109E+13,21515
VD,2.02109E+13,21361
VD,2.02109E+13,21225
VD,2.02109E+13,21072
VD,2.02109E+13,21019
VD,2.02109E+13,20876
VD,2.02109E+13,20784
VD,2.02109E+13,20655
VD,2.02109E+13,20629
FTR,1728,
